SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6500 Tealbriar Dr,Raleigh,NC,27615,279900,3,3.0,Tealbriar,1568,9147,1988,1,179,27,Active,,,http://www.redfin.com/NC/Raleigh/6500-Tealbriar-Dr-27615/home/41158239,TMLS,2191255,N,Y,35.869097,-78.6108126
MLS Listing,,Single Family Residential,8605 Vanburgh Ct,Raleigh,NC,27615,275000,4,3.0,Windsor Forest,2156,10018,1991,1,128,15,Active,,,http://www.redfin.com/NC/Raleigh/8605-Vanburgh-Ct-27615/home/41184211,TMLS,2191118,N,Y,35.8967472,-78.5774629
MLS Listing,,Single Family Residential,6701 Pointe Vista Cir,Raleigh,NC,27615,372000,3,2.0,LaCrosse Pointe,2233,7405,1997,1,167,24,Active,,,http://www.redfin.com/NC/Raleigh/6701-Pointe-Vista-Cir-27615/home/41342602,TMLS,2191087,N,Y,35.8708121,-78.6336012
MLS Listing,,Single Family Residential,512 Ellis Ct,Raleigh,NC,27603,290000,3,2.0,Caraleigh,1152,6534,1993,1,252,,Active,,,http://www.redfin.com/NC/Raleigh/512-Ellis-Ct-27603/home/41173715,TMLS,2191077,N,Y,35.763214,-78.6530433
MLS Listing,,Single Family Residential,3905 Yew Cir,Raleigh,NC,27612,360000,5,3.0,Laurel Hills,2285,22651,1964,1,158,,Active,May-13-2018 03:00 PM,May-13-2018 05:00 PM,http://www.redfin.com/NC/Raleigh/3905-Yew-Cir-27612/home/41074662,TMLS,2190992,N,Y,35.8361643,-78.7049701
MLS Listing,,Single Family Residential,5412 Mapleridge Rd,Raleigh,NC,27609,350000,4,3.0,Cedar Hills,2700,11325,1973,1,130,,Active,,,http://www.redfin.com/NC/Raleigh/5412-Mapleridge-Rd-27609/home/41127552,TMLS,2190966,N,Y,35.856277,-78.626876
MLS Listing,,Single Family Residential,8701 Stonegate Dr,Raleigh,NC,27615,350000,4,3.0,Muirfield,2800,46609,1984,1,125,30,Active,,,http://www.redfin.com/NC/Raleigh/8701-Stonegate-Dr-27615/home/41138814,TMLS,2190918,N,Y,35.9004721,-78.6075067
MLS Listing,,Single Family Residential,11613 Strickland Rd,Raleigh,NC,27613-1242,289900,3,2.0,Wildwood Springs,1680,26136,1963,1,173,,Active,,,http://www.redfin.com/NC/Raleigh/11613-Strickland-Rd-27613/home/41068319,TMLS,2190912,N,Y,35.9048486,-78.6908979
MLS Listing,,Single Family Residential,4540 Raleigh Dalton Rd,Dallas,TX,75227,250000,3,2.5,Chariot Village,1797,8712,2018,2,139,,Active,,,http://www.redfin.com/TX/Dallas/4540-Raleigh-Dalton-Rd-75227/home/145605746,NTREIS,13840017,N,Y,35.913981,-78.645986
MLS Listing,,Single Family Residential,5912 Royal Coach Ct,Raleigh,NC,27612,279900,3,2.0,Westborough,1802,12196,2003,2,155,,Active,,,http://www.redfin.com/NC/Raleigh/5912-Royal-Coach-Ct-27612/home/41279865,TMLS,2190776,N,Y,35.8631387,-78.725707
MLS Listing,,Single Family Residential,6905 Englehardt Dr,Raleigh,NC,27617,319900,3,3.0,Woodlawn,1962,7840,1998,2,163,35,Active,,,http://www.redfin.com/NC/Raleigh/6905-Englehardt-Dr-27617/home/41265656,TMLS,2190723,N,Y,35.912631,-78.7491041
MLS Listing,,Single Family Residential,8404 Whisper Ridge Pl,Raleigh,NC,27613,300000,3,3.0,Cornerstone Park,2002,5227,2003,2,150,33,Active,,,http://www.redfin.com/NC/Raleigh/8404-Whisper-Ridge-Pl-27613/home/41281430,TMLS,2190721,N,Y,35.8904835,-78.7335609
MLS Listing,,Single Family Residential,6710 Brookmeade Pl,Raleigh,NC,27612-6803,339900,3,3.0,Hidden Valley,2144,35719,1972,2,159,,Active,,,http://www.redfin.com/NC/Raleigh/6710-Brookmeade-Pl-27612/home/41096302,TMLS,2190704,N,Y,35.8725829,-78.6675382
MLS Listing,,Single Family Residential,7801 Audubon Dr,Raleigh,NC,27615,350000,4,3.0,North Ridge,2220,13503,1971,2,158,,Active,,,http://www.redfin.com/NC/Raleigh/7801-Audubon-Dr-27615/home/41079752,TMLS,2190586,N,Y,35.8908866,-78.6183501
MLS Listing,,Single Family Residential,109 Cupp Ct,Raleigh,NC,27603,260000,3,3.0,Eagle Ridge,2338,5662,2005,2,111,42,Active,,,http://www.redfin.com/NC/Raleigh/109-Cupp-Ct-27603/home/41292291,TMLS,2190580,N,Y,35.6680574,-78.6630767
MLS Listing,,Single Family Residential,7012 Saddle Springs Ct,Raleigh,NC,27615,372000,4,3.0,North Ridge,2400,9583,1988,2,155,,Active,,,http://www.redfin.com/NC/Raleigh/7012-Saddle-Springs-Ct-27615/home/41173339,TMLS,2190577,N,Y,35.8749227,-78.5973931
MLS Listing,,Single Family Residential,1112 Shadyside Dr,Raleigh,NC,27612,250000,3,2.0,Hidden Valley,1630,18295,1974,3,153,,Active,,,http://www.redfin.com/NC/Raleigh/1112-Shadyside-Dr-27612/home/41118758,TMLS,2190546,N,Y,35.8679249,-78.6604641
MLS Listing,,Single Family Residential,8215 Gresham Trace Ln,Raleigh,NC,27615-8058,286900,3,3.0,Gresham Trace,2030,7840,1999,3,141,17,Active,,,http://www.redfin.com/NC/Raleigh/8215-Gresham-Trace-Ln-27615/home/41228092,TMLS,2190370,N,Y,35.8883333,-78.5940061
MLS Listing,,Single Family Residential,317 Coorsdale Dr,Cary,NC,27511-6643,365000,5,4.0,Ridgepath,2822,12632,1988,3,129,,Active,,,http://www.redfin.com/NC/Cary/317-Coorsdale-Dr-27511/home/41168063,TMLS,2190325,N,Y,35.7503714,-78.7754658
MLS Listing,,Single Family Residential,3850 Cumberland Pond Rd,Raleigh,NC,27606-4867,370000,4,3.0,Crossings at Tryon,2181,4356,2013,4,170,38,Active,,,http://www.redfin.com/NC/Raleigh/3850-Cumberland-Pond-Rd-27606/home/59277373,TMLS,2190317,N,Y,35.7471032,-78.7041506
MLS Listing,,Single Family Residential,0 Hill St,Raleigh,NC,27610,399000,3,3.0,College Park,1656,4356,2018,4,241,,Active,,,http://www.redfin.com/NC/Raleigh/0-Hill-St-27610/home/44523457,TMLS,2190240,N,Y,35.7800885,-78.6176556
MLS Listing,,Single Family Residential,800 Blue Thorn Dr,Apex,NC,27539-9106,365000,4,3.0,West Lake,3138,10018,2009,4,116,75,Active,,,http://www.redfin.com/NC/Apex/800-Blue-Thorn-Dr-27539/home/41327789,TMLS,2190203,N,Y,35.6650064,-78.7544839
MLS Listing,,Single Family Residential,5830 Bayberry Ln,Raleigh,NC,27612-2881,400000,3,3.0,Hedgemoor,2777,14374,1980,5,144,,Active,,,http://www.redfin.com/NC/Raleigh/5830-Bayberry-Ln-27612/home/41138949,TMLS,2190074,N,Y,35.8616532,-78.6746872
MLS Listing,,Single Family Residential,8824 Miranda Dr,Raleigh,NC,27617,300000,3,3.0,Dominion Park,1972,7840,1997,5,152,43,Active,,,http://www.redfin.com/NC/Raleigh/8824-Miranda-Dr-27617/home/41207001,TMLS,2190071,N,Y,35.9132711,-78.7434362
MLS Listing,,Single Family Residential,216 Northclift Dr,Raleigh,NC,27609,309900,3,2.0,Northclift,1948,11325,1968,5,159,,Active,May-13-2018 01:00 PM,May-13-2018 03:00 PM,http://www.redfin.com/NC/Raleigh/216-Northclift-Dr-27609/home/41119097,TMLS,2190055,N,Y,35.8624599,-78.6398959
MLS Listing,,Single Family Residential,152 Whitetail Deer Ln,Garner,NC,27529,361682,4,3.0,Wake,2558,8712,2018,5,141,,Active,,,http://www.redfin.com/NC/Garner/2640-Timber-Dr-27529/home/145578769,TMLS,2189902,N,Y,35.7149798,-78.6359436
MLS Listing,,Single Family Residential,10008 Quillstone Ct,Raleigh,NC,27613,360000,3,3.0,Still Wtr Landing,2197,12196,1994,5,164,8,Active,May-13-2018 01:00 PM,May-13-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/10008-Quillstone-Ct-27613/home/41182613,TMLS,2189855,N,Y,35.9146891,-78.6972557
MLS Listing,,Single Family Residential,3309 Manor Ridge Dr,Raleigh,NC,27603,275000,3,3.0,Lakewood Estates,2733,66211,1983,8,101,,Active,,,http://www.redfin.com/NC/Raleigh/3309-Manor-Ridge-Dr-27603/home/41135726,TMLS,2189577,N,Y,35.6858719,-78.6975702
MLS Listing,,Single Family Residential,9608 Leslieshire Dr,Raleigh,NC,27615,289900,4,3.0,Windsor Forest,2139,11761,1993,8,136,30,Active,,,http://www.redfin.com/NC/Raleigh/9608-Leslieshire-Dr-27615/home/41185714,TMLS,2189524,N,Y,35.8971652,-78.5756887
MLS Listing,,Single Family Residential,201 Mccleary Ct,Cary,NC,27513,365000,4,3.0,Braeloch,2513,8276,1995,8,145,13,Active,,,http://www.redfin.com/NC/CARY/201-MCCLEARY-CT-27513/home/41258370,TMLS,2189474,N,Y,35.798824,-78.7607
MLS Listing,,Single Family Residential,3800 Bland Rd,Raleigh,NC,27609,395000,3,2.0,Greenwood Farms,1868,13895,1966,8,211,,Active,,,http://www.redfin.com/NC/Raleigh/3800-Bland-Rd-27609/home/41087467,TMLS,2189301,N,Y,35.8344095,-78.611343
MLS Listing,,Single Family Residential,5105 Laurie Dr,Raleigh,NC,27606,375000,3,3.0,Penn Shaw Pines,2362,42688,1979,9,159,,Active,,,http://www.redfin.com/NC/Raleigh/5105-Laurie-Dr-27606/home/41126834,TMLS,2189243,N,Y,35.7198835,-78.7249247
MLS Listing,,Single Family Residential,2449 Milburnie Rd,Raleigh,NC,27610,315000,3,3.0,Lockwood,1568,11325,1963,9,201,,Active,,,http://www.redfin.com/NC/Raleigh/2449-Milburnie-Rd-27610/home/41095065,TMLS,2189207,N,Y,35.7885937,-78.5996825
MLS Listing,,Single Family Residential,239 Mediate Dr,Raleigh,NC,27603,289900,3,3.0,Eagle Ridge,2779,15246,2006,9,104,42,Active,,,http://www.redfin.com/NC/Raleigh/239-Mediate-Dr-27603/home/41268771,TMLS,2189182,N,Y,35.6668065,-78.6632667
MLS Listing,,Single Family Residential,2416 Deanwood Dr,Raleigh,NC,27615,289000,4,3.0,Durant Trace,1773,14810,1996,9,163,11,Active,,,http://www.redfin.com/NC/Raleigh/2416-Deanwood-Dr-27615/home/41207842,TMLS,2189181,N,Y,35.8996366,-78.5983965
MLS Listing,,Single Family Residential,123 Zulabelle Ct,Garner,NC,27529,280990,3,3.0,Wake,2234,12283,2018,9,126,53,Active,,,http://www.redfin.com/NC/Garner/123-Zulabelle-Ct-27529/home/145553385,TMLS,2189088,N,Y,35.6950141,-78.599224
MLS Listing,,Single Family Residential,115 Omaha Falls Ct,Garner,NC,27529,265990,3,3.0,Wake,1890,11456,2018,9,141,53,Active,,,http://www.redfin.com/NC/Garner/115-Omaha-Falls-Ct-27529/home/145552868,TMLS,2189030,N,Y,35.6947024551955,-78.5990452766418
MLS Listing,,Single Family Residential,5101 Centerbud Pl,Raleigh,NC,27606,399900,3,3.0,Wake,2050,6098,2018,9,195,45,Active,,,http://www.redfin.com/NC/RALEIGH/5101-CENTERBUD-PL-27606/home/143715667,TMLS,2189020,N,Y,35.78559,-78.7098
MLS Listing,,Single Family Residential,112 Whitby Ct,Cary,NC,27511,289000,3,3.0,Beaver Pond,1811,12196,1985,11,160,,Active,,,http://www.redfin.com/NC/Cary/112-Whitby-Ct-27511/home/41157629,TMLS,2188588,N,Y,35.7605429,-78.7554802
MLS Listing,,Single Family Residential,5912 Pine Tree Ct,Raleigh,NC,27609,279000,3,2.0,Northclift,1600,13503,1974,11,174,,Active,,,http://www.redfin.com/NC/Raleigh/5912-Pine-Tree-Ct-27609/home/41122915,TMLS,2188309,N,Y,35.8611148,-78.6512724
MLS Listing,,Single Family Residential,4800 Theys Rd,Raleigh,NC,27606,299900,3,2.0,Pen Shaw Pines,1913,54014,1977,12,157,,Active,,,http://www.redfin.com/NC/Raleigh/4800-Theys-Rd-27606/home/41123347,TMLS,2188201,N,Y,35.721218,-78.724324
MLS Listing,,Single Family Residential,2108 Longwood Dr,Raleigh,NC,27612,344900,3,3.0,Arlington Hills,1964,8276,1994,12,176,18,Active,May-13-2018 02:00 PM,May-13-2018 04:00 PM,http://www.redfin.com/NC/Raleigh/2108-Longwood-Dr-27612/home/41202094,TMLS,2188140,N,Y,35.8620821,-78.673444
MLS Listing,,Single Family Residential,115 Zulabelle Ct,Garner,NC,27529,274990,3,3.0,Wake,2231,9844,2018,13,123,28,Active,,,http://www.redfin.com/NC/Garner/115-Zulabelle-Ct-27529/home/145541513,TMLS,2188050,N,Y,35.6950141,-78.599224
MLS Listing,,Single Family Residential,12 Hill St,Raleigh,NC,27610,399000,3,3.0,College Park,1656,4356,2018,14,241,,Active,,,http://www.redfin.com/NC/Raleigh/12-Hill-St-27610/home/144826925,TMLS,2187964,N,Y,35.780743,-78.617391
MLS Listing,,Single Family Residential,1412 Rodessa Run,Raleigh,NC,27607,375000,3,3.0,Inside Wade Townhomes,1847,3484,2011,15,203,110,Active,,,http://www.redfin.com/NC/Raleigh/1412-Rodessa-Run-27607/home/41361782,TMLS,2187820,N,Y,35.8088271,-78.7353792
MLS Listing,,Single Family Residential,504 E Millbrook Rd,Raleigh,NC,27609,260000,3,2.0,Lakemont,1203,11325,1965,15,216,,Active,,,http://www.redfin.com/NC/Raleigh/504-E-Millbrook-Rd-27609/home/41080162,TMLS,2187800,N,Y,35.8513289,-78.6298773
MLS Listing,,Single Family Residential,2909 Rue Sans Famille,Raleigh,NC,27607,356500,3,3.0,Sans Famille,2101,5662,1981,15,170,42,Active,,,http://www.redfin.com/NC/Raleigh/2909-Rue-Sans-Famille-27607/home/41141084,TMLS,2187747,N,Y,35.822783,-78.688297
MLS Listing,,Single Family Residential,653 Rose Mallow Dr,Zebulon,NC,27597,261990,4,3.0,Wake,2800,6795,2018,15,94,50,Active,,,http://www.redfin.com/NC/Zebulon/653-Rose-Mallow-Dr-27597/home/145252807,TMLS,2187732,N,Y,35.760418024777,-78.600038200505
MLS Listing,,Single Family Residential,2812 Bardwell Rd,Raleigh,NC,27604,254900,3,2.0,Brentwood,1916,12196,1960,15,133,,Active,,,http://www.redfin.com/NC/Raleigh/2812-Bardwell-Rd-27604/home/41102414,TMLS,2187664,N,Y,35.8211261,-78.5985295
MLS Listing,,Single Family Residential,425 Waterville St,Raleigh,NC,27603,369900,4,3.0,Eagle Ridge,2950,14810,2016,16,125,42,Active,,,http://www.redfin.com/NC/Raleigh/425-Waterville-St-27603/home/65302791,TMLS,2187603,N,Y,35.6739253,-78.666068
MLS Listing,,Single Family Residential,7220 Madiera Ct,Raleigh,NC,27615,329900,3,2.0,North Ridge,1477,16552,1969,16,223,,Active,,,http://www.redfin.com/NC/Raleigh/7220-Madiera-Ct-27615/home/41104518,TMLS,2187523,N,Y,35.8902219,-78.6234046
MLS Listing,,Single Family Residential,1419 Joe Louis Ave,Raleigh,NC,27610,399900,4,3.0,Joe Louis Park,1612,6098,2018,16,248,,Active,,,http://www.redfin.com/NC/Raleigh/1419-Joe-Louis-Ave-27610/home/144220650,TMLS,2187298,N,Y,35.7708493,-78.617585
MLS Listing,,Single Family Residential,5522 Wade Park Blvd,Raleigh,NC,27607,385000,4,4.0,Inside Wade Townhomes,1825,3484,2013,17,211,110,Active,,,http://www.redfin.com/NC/Raleigh/5522-Wade-Park-Blvd-27607/home/49879783,TMLS,2187220,N,Y,35.8082947,-78.7347635
MLS Listing,,Single Family Residential,157 Whitetail Deer Ln,Garner,NC,27529,378269,4,3.0,Wake,3123,9147,2018,17,121,,Active,,,http://www.redfin.com/NC/Garner/157-Whitetail-Deer-Ln-27529/home/145500307,TMLS,2187163,N,Y,35.6729,-78.595
MLS Listing,,Single Family Residential,117 Whitetail Deer Ln,Garner,NC,27529,383389,4,3.0,Wake,3123,9147,2018,19,123,,Active,,,http://www.redfin.com/NC/Garner/117-Whitetail-Deer-Ln-27529/home/145252812,TMLS,2186765,N,Y,35.676142448439,-78.622048593852
MLS Listing,,Single Family Residential,8513 Erinsbrook Dr,Raleigh,NC,27617-8337,310000,3,2.0,Woodlawn,2153,7840,1997,19,144,35,Active,,,http://www.redfin.com/NC/Raleigh/8513-Erinsbrook-Dr-27617/home/41222596,TMLS,2186652,N,Y,35.9162412,-78.7477311
MLS Listing,,Single Family Residential,8905 Cub Trl,Raleigh,NC,27615,269900,3,3.0,Durant Trails,1574,11325,1988,21,171,25,Active,,,http://www.redfin.com/NC/Raleigh/8905-Cub-Trl-27615/home/41170376,TMLS,2186454,N,Y,35.8988572,-78.5930876
MLS Listing,,Single Family Residential,416 E Millbrook Rd,Raleigh,NC,27609,310000,4,3.0,North Glen,1894,13503,1968,22,164,,Active,,,http://www.redfin.com/NC/Raleigh/416-E-Millbrook-Rd-27609/home/41072995,TMLS,2186256,N,Y,35.851406,-78.6324485
MLS Listing,,Single Family Residential,2013 Mallard Ln,Raleigh,NC,27609,349800,4,3.0,Fox Run,2669,13503,1973,23,131,,Active,,,http://www.redfin.com/NC/Raleigh/2013-Mallard-Ln-27609/home/41084029,TMLS,2186085,N,Y,35.8608467,-78.6071766
MLS Listing,,Single Family Residential,3815 Yates Mill Trl,Raleigh,NC,27606,340000,3,3.0,Crossings at Tryon,1800,4356,2011,23,189,17,Active,,,http://www.redfin.com/NC/Raleigh/3815-Yates-Mill-Trl-27606/home/41316027,TMLS,2186018,N,Y,35.7456169,-78.7040177
MLS Listing,,Single Family Residential,4105 Ridgebluffs Ct,Raleigh,NC,27603-8822,375000,3,3.0,Ridgebrook,2496,47480,1993,23,150,,Active,,,http://www.redfin.com/NC/Raleigh/4105-Ridgebluffs-Ct-27603/home/41179443,TMLS,2185826,N,Y,35.6645761,-78.7110099
MLS Listing,,Single Family Residential,290 Easy Wind Ln,Garner,NC,27529,332000,3,2.0,The Village at Aversboro,1850,6534,2008,24,179,100,Active,,,http://www.redfin.com/NC/Garner/290-Easy-Wind-Ln-27529/home/41322381,TMLS,2185799,N,Y,35.679499,-78.6174857
MLS Listing,,Single Family Residential,312 Colleton Rd,Raleigh,NC,27610,314900,3,3.0,Longview Park,1724,13068,1950,24,183,,Active,,,http://www.redfin.com/NC/Raleigh/312-Colleton-Rd-27610/home/41082260,TMLS,2185632,N,Y,35.7851442,-78.6124532
MLS Listing,,Single Family Residential,7105 Kinross Dr,Raleigh,NC,27613,250000,3,3.0,Brittany Woods,1439,6969,1990,24,174,38,Active,,,http://www.redfin.com/NC/Raleigh/7105-Kinross-Dr-27613/home/41163752,TMLS,2185582,N,Y,35.8768023,-78.711691
MLS Listing,,Single Family Residential,5517 Mapleridge Rd,Raleigh,NC,27609,359000,4,3.0,Cedar Hills Estates,2084,9147,1973,25,172,,Active,,,http://www.redfin.com/NC/Raleigh/5517-Mapleridge-Rd-27609/home/41116740,TMLS,2185562,N,Y,35.85715,-78.6255659
MLS Listing,,Single Family Residential,301 Coorsdale Dr,Cary,NC,27511,320000,4,3.0,Ridgepath,1964,13068,1992,27,163,,Active,,,http://www.redfin.com/NC/Cary/301-Coorsdale-Dr-27511/home/41169171,TMLS,2185120,N,Y,35.7521515,-78.7741329
